"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"50060","Champaign-Urbana Mass Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Urbana","IL","123","DR","Demand Response","DO","10","15211","Champaign, IL","46.52","147452","41.00","136289","","Annual Total",,,"311990","272667","39323",,"31597","25378","6219","0","0",,,,,,,,"72613","36414",,"230242",,,,
"50060","Champaign-Urbana Mass Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Urbana","IL","123","DR","Demand Response","PT","17","15211","Champaign, IL","46.52","147452","41.00","136289","","Annual Total",,,"260833","247923","12910",,"24272","23095","1177","0","0",,,,,,,,"97012","97012",,"649980",,,,
"50060","Champaign-Urbana Mass Transit District","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Urbana","IL","123","MB","Bus","DO","96","15211","Champaign, IL","46.52","147452","41.00","136289","","Annual Total",,,"3014111","2854551","159560","3025829","288270","276488","11782",,,,,,,,,,"9388395",,,"15606096",,,,
"50061","City of Decatur, Il, dba: Decatur Public Transit System","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Decatur","IL","26","DR","Demand Response","PT","5","22717","Decatur, IL","55.11","86287","53.00","74746","","Annual Total",,,"107712","99571","8141",,"9115","8472","643","0","0",,,,,,,,"22882","22882",,"101971",,,,
"50061","City of Decatur, Il, dba: Decatur Public Transit System","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Decatur","IL","26","MB","Bus","PT","21","22717","Decatur, IL","55.11","86287","53.00","74746","","Annual Total",,,"969978","964491","5487","961368","84631","83606","1025","0","0",,,,,,,,"847983",,,"2412782",,,,
"50066","Chicago Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Chicago","IL","2505","HR","Heavy Rail","DO","1000","16264","Chicago, IL--IN","2337.89","8671746","282.00","3200664","","Annual Total",,,"70139548","69571292","568256","74235421","4364303","4098288","266015",,,,"9765280","9690285","74995","615254","576314","38940","127463409",,,"773721242","206.04",,,
"50066","Chicago Transit Authority","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Chicago","IL","2505","MB","Bus","DO","1505","16264","Chicago, IL--IN","2337.89","8671746","282.00","3200664","","Annual Total",,,"53745476","49576262","4169214","49631751","5870835","5471876","398959","9808","0",,,,,,,,"181733617",,,"449576799","9.15",,,
"50088","City of Sheboygan, dba: Shoreline Metro","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Sheboygan","WI","20","DR","Demand Response","DO","5","81118","Sheboygan, WI","35.31","74369","23.00","59490","","Annual Total",,,,"129557",,,,"10777",,,,,,,,,,,"27776",,"0",,,,,
"50088","City of Sheboygan, dba: Shoreline Metro","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Sheboygan","WI","20","MB","Bus","DO","15","81118","Sheboygan, WI","35.31","74369","23.00","59490","","Annual Total",,,,"522653",,,,"36939",,,,,,,,,,,"582212",,,,,,,
"50090","Richland County Transit","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Mansfield","OH","12","DR","Demand Response","PT","5","54091","Mansfield, OH","47.68","73545","72.00","73140","","Annual Total",,,,"49266",,,,"5415",,,,,,,,,,,"10159",,"2980",,,,,
"50090","Richland County Transit","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Mansfield","OH","12","MB","Bus","PT","7","54091","Mansfield, OH","47.68","73545","72.00","73140","","Annual Total",,,,"200470",,,,"17738",,,,,,,,,,,"118264",,,,,,,
"50091","City of Wausau, Wisconsin, dba: Metro Ride","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Wausau","WI","23","DR","Demand Response","DO","3","93025","Wausau, WI","48.74","77429","19.00","39994","","Annual Total",,,,"11633",,,,"1286",,,,,,,,,,,"2807",,"0",,,,,
"50091","City of Wausau, Wisconsin, dba: Metro Ride","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Wausau","WI","23","MB","Bus","DO","20","93025","Wausau, WI","48.74","77429","19.00","39994","","Annual Total",,,,"389805",,,,"27037",,,,,,,,,,,"427402",,,,,,,
"50092","City of Rochester, Minnesota, dba: Rochester Public Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Rochester","MN","53","DR","Demand Response","PT","9","75637","Rochester, MN","51.59","121587","70.00","128191","","Annual Total",,,"407771","365218","42553",,"32582","26527","6055","0","0",,,,,,,,"48563","48563","0","272578",,,,
"50092","City of Rochester, Minnesota, dba: Rochester Public Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Rochester","MN","53","DR","Demand Response","TX","3","75637","Rochester, MN","51.59","121587","70.00","128191","","Annual Total",,,,"9885",,,,"515",,,,,,,,,,,"1992","1992","0","10740",,"366","0","0"
"50092","City of Rochester, Minnesota, dba: Rochester Public Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Rochester","MN","53","MB","Bus","PT","41","75637","Rochester, MN","51.59","121587","70.00","128191","","Annual Total",,,"1711132","1538723","172409","1538981","125642","109615","16027","0","0",,,,,,,,"650944",,,"2773581",,,,
"50093","Lima Allen County Regional Transit Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Lima","OH","16","DR","Demand Response","DO","8","49852","Lima, OH","48.66","68630","405.00","100866","","Annual Total",,,,"212290",,,,"16927",,,,,,,,,,,"48527",,"0",,,,,
"50093","Lima Allen County Regional Transit Authority","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Lima","OH","16","MB","Bus","DO","8","49852","Lima, OH","48.66","68630","405.00","100866","","Annual Total",,,,"508999",,,,"25326",,,,,,,,,,,"178524",,,,,,,
"50095","Lorain County, dba: Lorain County Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Elyria","OH","27","DR","Demand Response","PT","24","51364","Lorain--Elyria, OH","90.61","199067","49.00","127025","","Annual Total",,,,"436879",,,,"29710",,,,,,,,,,,"41395",,"17299",,,,,
"50095","Lorain County, dba: Lorain County Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Elyria","OH","27","MB","Bus","PT","3","51364","Lorain--Elyria, OH","90.61","199067","49.00","127025","","Annual Total",,,,"126252",,,,"9055",,,,,,,,,,,"27907",,,,,,,
"50096","City of Waukesha , dba: Waukesha Metro Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Waukesha","WI","25","CB","Commuter Bus","PT","7","57466","Milwaukee, WI","463.68","1306795","43.00","141642","","Annual Total",,,"230371","125604","104767","129024","7663","5101","2562",,,,,,,,,,"15041",,,"304068",,,,
"50096","City of Waukesha , dba: Waukesha Metro Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Waukesha","WI","25","DR","Demand Response","DO","2","57466","Milwaukee, WI","463.68","1306795","43.00","141642","","Annual Total",,,"65437","51138","14299",,"5526","4540","986",,,,,,,,,,"10266","10266",,"56104",,,,
"50096","City of Waukesha , dba: Waukesha Metro Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Waukesha","WI","25","MB","Bus","DO","16","57466","Milwaukee, WI","463.68","1306795","43.00","141642","","Annual Total",,,"784516","750506","34010","766603","57168","55248","1920",,,,,,,,,,"404488",,,"1515747","10.70",,,
"50098","City of Michigan , dba: Michigan City Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Michigan City","IN","7","CB","Commuter Bus","DO","1","56656","Michigan City--La Porte, IN--MI","49.16","71367","20.00","32075","","Annual Total",,,,"27750",,,,"1383",,,,,,,,,,,"1404",,,,,,,
"50098","City of Michigan , dba: Michigan City Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Michigan City","IN","7","DR","Demand Response","DO","2","56656","Michigan City--La Porte, IN--MI","49.16","71367","20.00","32075","","Annual Total",,,,"16569",,,,"1305",,,,,,,,,,,"4309",,"0",,,,,
"50098","City of Michigan , dba: Michigan City Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Michigan City","IN","7","MB","Bus","DO","4","56656","Michigan City--La Porte, IN--MI","49.16","71367","20.00","32075","","Annual Total",,,,"197857",,,,"13698",,,,,,,,,,,"118504",,,,,,,
"50099","City of Eau Claire, dba: Eau Claire Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Eau Claire","WI","42","DR","Demand Response","PT","26","26038","Eau Claire, WI","62.50","105475","28.00","82610","","Annual Total",,,"493916","327729","166187",,"30078","24206","5872","0","0",,,,,,,,"36760","27392","5199","342280",,,,
"50099","City of Eau Claire, dba: Eau Claire Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Eau Claire","WI","42","MB","Bus","DO","16","26038","Eau Claire, WI","62.50","105475","28.00","82610","","Annual Total",,,"728341","714282","14059","717622","50109","49203","906","0","0",,,,,,,,"688698",,,"1398286",,,,
"50103","North Township of Lake County , dba: Dial-A-Ride","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Hammond","IN","6","DR","Demand Response","DO","6","16264","Chicago, IL--IN","2337.89","8671746","499.00","254302","","Annual Total",,,,"54365",,,,"5916",,,,,,,,,,,"6074",,"0",,,,,
"50104","Northern Indiana Commuter Transportation District, dba: South Shore Line","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Chesterton","IN","70","CR","Commuter Rail","DO","70","16264","Chicago, IL--IN","2337.89","8671746","1970.00","1060840","","Annual Total",,,"3747991","3684700","63291","3687067","97177","95297","1880",,,,"896097","881872","14225","23208","22789","419","1771513",,,"57773167","179.80",,,
"50108","City of Janesville, dba: Janesville Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Janesville","WI","16","DR","Demand Response","PT","2","42562","Janesville, WI","36.65","72285","35.00","66311","","Annual Total",,,,"32027",,,,"1943",,,,,,,,,,,"6990",,"0",,,,,
"50108","City of Janesville, dba: Janesville Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Janesville","WI","16","MB","Bus","DO","14","42562","Janesville, WI","36.65","72285","35.00","66311","","Annual Total",,,,"422432",,,,"29069",,,,,,,,,,,"402008",,,,,,,
"50109","City of Beloit, dba: Beloit Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Beloit","WI","10","DR","Demand Response","PT","3","06760","Beloit, WI--IL","31.94","63073","16.00","37137","","Annual Total",,,,"13245",,,,"817",,,,,,,,,,,"3173",,"0",,,,,
"50109","City of Beloit, dba: Beloit Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Beloit","WI","10","MB","Bus","DO","7","06760","Beloit, WI--IL","31.94","63073","16.00","37137","","Annual Total",,,,"298448",,,,"19016",,,,,,,,,,,"141898",,,,,,,
"50110","Bloomington Public Transportation Corporation, dba: Bloomington Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Bloomington","IN","55","DR","Demand Response","DO","8","08380","Bloomington, IN","43.04","110103","21.00","86987","","Annual Total",,,"133187","123673","9514",,"14295","11947","2348","0","0",,,,,,,,"30961","21841","9120","105078",,,,
"50110","Bloomington Public Transportation Corporation, dba: Bloomington Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Bloomington","IN","55","DR","Demand Response","TN","21","08380","Bloomington, IN","43.04","110103","21.00","86987","","Annual Total",,,,"38746",,,,"2010",,,,,,,,,,,"18387","831","0","39426",,"262","0","0"
"50110","Bloomington Public Transportation Corporation, dba: Bloomington Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Bloomington","IN","55","MB","Bus","DO","26","08380","Bloomington, IN","43.04","110103","21.00","86987","","Annual Total",,,"1004698","966598","38100","969469","97033","87764","9269","0","0",,,,,,,,"2546466",,,"3877115",,,,
"50113","Pace, the Suburban Bus Division of the Regional Transportation Authority, dba: Pace Suburban Bus","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Arlington Heights","IL","945","DR","Demand Response","DO","8","16264","Chicago, IL--IN","2337.89","8671746","3519.00","5700036","","Annual Total",,,"297972","234149","63823",,"24370","21268","3102","0","0",,,,,,,,"42424","0","0","308056",,,,
"50113","Pace, the Suburban Bus Division of the Regional Transportation Authority, dba: Pace Suburban Bus","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Arlington Heights","IL","945","DR","Demand Response","PT","91","16264","Chicago, IL--IN","2337.89","8671746","3519.00","5700036","","Annual Total",,,"3078694","2589042","489652",,"185747","162525","23222","0","0",,,,,,,,"318875","0","0","2290685",,,,
"50113","Pace, the Suburban Bus Division of the Regional Transportation Authority, dba: Pace Suburban Bus","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Arlington Heights","IL","945","DR","Demand Response","TN","6","16264","Chicago, IL--IN","2337.89","8671746","3519.00","5700036","","Annual Total",,,,"24420",,,,"1729",,,,,,,,,,,"6401","0","0","24818",,"366","0","0"
"50113","Pace, the Suburban Bus Division of the Regional Transportation Authority, dba: Pace Suburban Bus","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Arlington Heights","IL","945","DR","Demand Response","TX","23","16264","Chicago, IL--IN","2337.89","8671746","3519.00","5700036","","Annual Total",,,,"326934",,,,"16608",,,,,,,,,,,"38326","0","0","347531",,"366","0","0"
